message,true_label,predicted,filename,correct
"Re: Insert signatureOn Wed Aug 21 2002 at 15:46, Ulises Ponce wrote:

> Hi!
> 
> Is there a command to insert the signature using a combination of keys and not
> to have sent the mail to insert it then?

I simply put it (them) into my (nmh) component files (components,
replcomps, forwcomps and so on).  That way you get them when you are
editing your message.  Also, by using comps files for specific
folders you can alter your .sig per folder (and other tricks).  See
the docs for (n)mh for all the details.

There might (must?) also be a way to get sedit to do it, but I've
been using gvim as my exmh message editor for a long time now.  I
load it with a command that loads some email-specific settings, eg,
to ""syntax"" colour-highlight the headers and quoted parts of an
email)... it would be possible to map some (vim) keys that would add
a sig (or even give a selection of sigs to choose from).

And there are all sorts of ways to have randomly-chosen sigs...
somewhere at rtfm.mit.edu... ok, here we go:
rtfm.mit.edu/pub/usenet-by-group/news.answers/signature_finger_faq.
(Warning... it's old, May 1995).

> Regards,
> Ulises

Hope this helps.

Cheers
Tony



_______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users",ham,spam,TRAIN_02107.eml.txt,False
"Re: ditching muttOn Thu, Apr 08, 2010 at 04:43:03PM -0700, Tyler MacDonald uttered:
> After over 10 years of faithful service (essentially when I ditched pine),
> I am considering having my mutt put down. Should I move over to gmail, or is
> there some amazing scriptable GUI mail client that is going to knock my
> socks off with an array of pipes and regexps and color-highlighting and
> maybe even procmail-parsing and custom keybinding? (Ideally I'd still like
> to use a terminal to compose/reply to most email, it's just the inbox/IMAP
> folder management/searching/etc that is getting too unruly for a terminal).

I use both GMail & mutt together!


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/20100408235127.GA22979@google.com",ham,scam,TRAIN_01829.eml.txt,False
"[SPAM]  For hibody@csmining.org


Health insurance made easy.

body, td{font-family:arial,sans-serif;font-size:80%} a:link, a:active, a:=
visited{color:#0000CC} img{border:0} pre { white-space: pre; white-space:=
 -moz-pre-wrap; white-space: -o-pre-wrap; white-space: pre-wrap; word-wra=
p: break-word; width: 800px; overflow: auto;}



>



















Sign up for newsletters and offers from MSN.












 
Everyone has different needs - what are yours? If your health insuranc=
e isn't meeting those needs, it might not be the right health insuran=
ce for you! In just five minutes, you can request a quote and get health =
plan quotes from America's top insurers. What are you waiting for? St=
art now. 
 








You are receiving this e-mail because you subscribed to MSN Featured Offe=
rs. Microsoft respects your privacy. Please read our online Privacy State=
ment.
If you would prefer to no longer receive this Featured Offer Newsletter, =
please click the =93Unsubscribe=94 link below. This will not unsubscribe =
you from e-mail communications from third-party advertisers that may appe=
ar in MSN Featured Offers. This shall not constitute an offer by MSN. MSN=
 shall not be responsible or liable for the advertisers' content nor =
any of the goods or service advertised. Prices and item availability subj=
ect to change without notice. To set your contact preferences for other M=
icrosoft communications, see the communications preferences section of th=
e Microsoft=
 Privacy Statement.
=A92009 Microsoft | Unsubscribe | More Newsletters | Privacy

Microsoft Corporation, One Microsoft Way, Redmond, WA 98052",ham,spam,TRAIN_04326.eml.txt,False
"CNET DIGITAL DISPATCH: Saying good-bye to free


Digital Dispatch Weekly Newsletter









































All CNET
 The Web
 






Apple to expand iMac LCD display
It ain't heavy; it's my laptop
Gateway touts chic yet cheap PCs
Apple's iPod comes to Linux
Dell PCs coming to a mall near you

More CNET News









Quintessential Player 3.4



AI Picture Utility 6.2.1



ICQ 2002a Build #3728



Deck 3.5 (for the Mac)









Dell Latitude C510/C610 series 
In Hardware



Toshiba Pocket PC e310 
In Electronics



AutoCAD LT 2002 
In Software



Sony Ericsson T68 
In Wireless






























 July 11, 2002







						--Janice Chen,

						editor in chief,

						CNET Reviews


 

Dear readers,

It was a crushing blow to discover that Vindigo, my
all-time-favorite Palm app, was no longer free. Twenty-five bucks
wasn't steep, but the principle of paying for a former freebie
was hard to swallow. Not that hard, though; surprising
myself--and my fellow cheapskates--I've discovered that I'd
rather dish out the dough than go Vindigo-free myself.

That's what Web-based e-mail providers are banking on. Now that
most of us have gotten sucked in by those gratis Web e-mail
accounts, most ""free"" Web e-mailers have started charging for
premium services or imposing strict limitations on free accounts.
Read our reviews 
of the four top services to see what you get if
you dish out the dough (or not)--and which to avoid if you want
to stay spam-free.

Surfacing on this week's Buzz Meter is another free-gone-fee app.
The latest version of the popular file-sharing software BearShare
now offers a paid version that lets you search and download
without those annoying ads. Maybe the best things in life are now
those with a fee.







 


WorldCom woes continue

































Next-generation MP3 playersThese three hard drive-based MP3 players turn last year's models into paperweights.


	 Mojo rising: TDK's new MP3 CD player
	 The Nomad Jukebox 3 breaks new ground











Most popular
MP3 & audio
	1. Creative Labs Nomad Jukebox 3
	2. iRiver SlimX iMP-350
	3. Sonicblue Rio Volt SP250
	4. Sonicblue Rio Riot
	5. Archos Jukebox Recorder
 See all most popular


















CNET reviews four no-cost Web e-mailers
Yahoo now charges for services that were once free; Hotmail
   dumps accounts without so much as an explanation. So-called
   free Web-based e-mailers aren't quite as free-wheelin' as they
   once were. Are the savings worth the hassle? We take another
   look at ""free"" e-mailers.
More software







IBM's thin ThinkPads fit to a T
The ThinkPad T-series notebooks are fast, and they offer a
   great design, innovative features, and good support. For a
   comprehensive look at this line of notebooks, check out our
   verdict.
More notebooks

Read the review | 
   Check latest prices







MP3 player personality test
These days, there are almost as many types of MP3 player as
   there are types of MP3 listener.  That's why it can be a
   daunting task to winnow through what's available to find your
   perfect match.  Take our MP3 player personality test to find
   out which one suits you best.
More portable audio








Gifts for grads: home entertainment

  Fixing up that first apartment can be a trying time for a
   young grad. Make it easy by throwing in some home-theater
   equipment along with the congratulations. Combining a DVD
   player with a solid speaker system, the Onkyo HTS-L5 is the
   perfect all-in-one-device. Also on tap: portable DVD players,
   the best TiVo player we found, and a 27-inch HD-ready TV set
   that's perfect for the smart set.
More in Tech Trends






Peachtree Complete Accounting 2003
For years, Peachtree has provided professional accounting to
   small businesses. As a result, Peachtree Complete 2003 has all
   the basics, including inventory control, time billing, and
   payroll management. And Peachtree even contains a wide array
   of Web tools for creating and maintaining an online store.
   What's new in 2003?
More software







Siemens S46
The company's second mobile for the U.S. market picks up where
   the stylish S40 left off. Like that earlier model, this one's
   a world phone with business-centric features. How impressive
   is it?
More in wireless phones







 WorldCom woes continue




WorldCom woes dominate, BearShare 4.0 isn't what it used to be,
and Jaguar runs ahead of schedule.

--Laura Lindhe, executive editor, CNET Tech Trends


1
WorldCom:
I hate to put it first, but unfortunately, all other
   tech trends are overshadowed by this scandal. Now entering its
   fourth week as front-page news, WorldCom woes continue to sap
   investor confidence. This week's big story: the top execs from
   the company are standing silent against government accusations
   of wrongdoing.


2
BearShare 4.0:
This new version of the well-known peer-to-peer
   software was been completely redesigned and comes in two
   flavors: free with ads and paid without ads. This is nice
   touch, but unfortunately, 4.0 fails in one key area:
   downloading music. It uses the Gnutella client, but in CNET's
   tests, it had an abysmal success rate at actually returning
   files.

3
Jaguar:
  Who ever heard of an operating system release being
   early? Well, Apple is managing to pull off the impossible; it
   intends to ship an update to OS X in August, instead of the
   anticipated late fall time frame.   

4
Warcraft III:
Ah, summer: the perfect time to stay inside and
   sit in front of your computer. Warcraft III has just been
   released--right in time for the good weather. GameSpot calls
   it one the finest games ever made, but if that doesn't do it
   for you, there's another fighting game on deck (see No. 5).

5
America's Army: As Senior Editor Darren Gladstone pointed out in a recent column, the Army wants you to play PC games.
   That's right: the United States Army spent $6.3 million
   developing its own title, and it has just launched a television
   campaign to drum up interest. Apparently, the campaign is
   working, since CNET users made America's Army a top search
   term last week.
	



For more Buzz, click here.








Live tech help: submit your question now
CNET News.com: Top CIOs on the future of IT
Find a job you love with more than 1 million postings
Editors' Choice Award: Pioneer's HTS-910DV


























The e-mail address for your subscription is qqqqqqqqqq-zdnet@example.com
Unsubscribe |
 Manage My Subscriptions
 | FAQ |
 Advertise















Price comparisons |
Product reviews |
Tech news |
Downloads |
All CNET services





        Copyright 2002 CNET Networks, Inc. All rights reserved.",ham,scam,TRAIN_00764.eml.txt,False
"Re: Apt problemsFrom nobody Sun Sep 18 20:45:30 2016
Content-Type: text/plain; charset=us-ascii
Content-Disposition: inline
Content-Transfer-Encoding: quoted-printable

On Wed, Feb 06, 2002 at 04:29:53PM +0200, Peter Peltonen wrote:
> Two issues:
>=20
> ----
> Sorry, but the following packages have unmet dependencies:
>   openssh: Depends: openssl (=3D 0.9.5a) but 0.9.6b-8 is installed
>   php-pgsql: Depends: postgresql but it is not installed
>              Depends: libpq.so.2
> E: Unmet dependencies. Try using -f.
> ----
>=20
> 1. I have the following openssl packages installed:
>=20
> ----
> openssl-perl-0.9.6b-8
> openssl-0.9.6b-8
> openssl095a-0.9.5a-11
> openssl-devel-0.9.6b-8
> ----
>=20
> The openssl095a package should provide the openssl-0.9.5a compatibility=
=20
> but apt doesn't think so?=20

I believe that's just a matter of string parsing. If someone were to fix
the openssh package, removing the explicit Requires:, I believe the
automagic binary handler would figure the right libraries to use and
install. I haven't met an openssh like that and in worst case I've had 3
different openssl libraries (WTF can't they just bump a major version if
it's incompatible?!?).

> 2. I have postgresql installed from the source. So that's why I need=20
> php-pgsql. Is there a way to tell apt about packages I don't want it to=
=20
> complain about?

I have a few such things (with jdk, imlib, kernel DRI version..
something) and Ive just made dummy packages (with verbose warning
attached ;) that explicitly provide those capabilities. (or claim to,
that is).

--=20
If you only want to go 500 miles, can you begin with a halfstep?",ham,spam,TRAIN_01921.eml.txt,False
"video this lookFrom nobody Sun Sep 18 20:45:32 2016
Content-Type: text/plain;
	charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable

 .bdiv {""BORDER-RIGHT: #CC3366 2px solid; BORDER-TOP: #CC3366 2px solid;=.
 BORDER-LEFT: #CC3366 2px solid; BORDER-BOTTOM: #CC3366 2px solid"";}  Ca=
nadian *** Pharmacy #1 Internet Inline Drugstore Today's bestsellers V 1=
 1 A G R A
 Our price $1.15 C I 1 A 1 1 S
 Our price $1.99 L E V I 1 T R A
 Our price $2.35  V 1 1 A G R A
 S0FT Tab`s
 Our price $1.64 V 1 1 A G R A
 Super Active
 Our price $2.82 C I 1 A 1 1 S
 Super Active
 Our price $3.65  V 1 1 A G R A Professional
 Our price $1.57 C I 1 A 1 1 S Professional
 Our price $4.17 C I 1 A 1 1
 S0FT Tab`s
 Our price $1.44  And more... Click here  hell house back listening up s=
weet updated off office money 10 news awesome sleep + crazy buy everythi=
ng might + coffee hour the these go last days think must birthday music =
business totally listening party house full posted called business 1 rt =
movie put try most finally like see was something finally live way wonde=
ring hope seems web someone photo video this look off hell house back li=
stening",ham,spam,TRAIN_03694.eml.txt,False
"Develop your lover's skillsFrom nobody Sun Sep 18 20:45:29 2016
Content-Type: text/plain; charset=iso-8859-1; format=flowed; delsp=yes
Content-Transfer-Encoding: 7bit

Restore madness of youth's lechery
http://www.wohixcj.cn/

--
Using Opera's revolutionary e-mail client: http://www.opera.com/mail/",ham,scam,TRAIN_01277.eml.txt,False
"Re: KDE 4.4.3 in unstableI don't get what you're trying to accomplish.

On 2010-05-05 Boyd Stephen Smith Jr. wrote:
> In 4.4, kmail depends on mysql-server in order to send mail. (kmail ->
> Akonadi  -> mysql-server).

So you don't like the dependency to Akonadi? Too bad. As can be read on many places, Akonadi is 
there to stay. And as you mentioned in another post, the dependency to Akonadi has been in place for 
a while now (Korganizer and KAddressBook since 4.2). So there's no way in hell you're going to have 
(upstream) support for an Akonadi-less PIM.

Or don't you like the Akonadi dependency to mysql-server? Well, it's not the full mysqld package 
anymore, but the dependency is to mysql-server-core(-5.1) (see #548419).
SQLite has been found inappropriate since it lacks proper transaction support.
PostgreSQL is apparently capable of providing the proper features and Tobias Koenig has made Akonadi 
working with PostgreSQL since the end of last year (http://tokoe-kde.blogspot.com/2009/12/akonadi-
and-postgresql.html). That patch was committed to trunk at that time, but apparently didn't make 
into SC 4.4 (?).
So if you want to use PostgreSQL, your best bet would be to port/base that patch on 4.4.

> Just block the KDEPIM 4.4 apps from migrating to testing.  The KDEPIM 4.3 
> programs already work with the KDEBASE 4.4 libraries.
> 
> Heck, just stop kmail from migrating.  Korganizer and KAddressBook have 
> required Akonadi since 4.2 or earlier.

Yeah right, let's get a combination of 4.3 and 4.4 (and 4.2?) into stable, that surely must be 
preferable. And good luck getting any upstream support for bugs resulting from that.

As Ana indicated the freeze won't wait for SC 4.5, so better make the best out of 4.4.
If you want the freeze to wait for 4.5, better try to convince the release team. Good luck.


Diederik


-- 
To UNSUBSCRIBE, email to debian-kde-REQUEST@lists.debian.org
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/201005060913.06917.didi.debian@cknow.org",ham,scam,TRAIN_02421.eml.txt,False
"Movies to Watch on LifetimeLIFETIME MOVIE NEWSLETTER

This Week's Movies to Watch on Lifetime

[ http://www.lifetimetv.com/movies/index.html ]

August 19, 2002

*************************************************************************

COMING AT YOU THIS WEEK...

1) ""THE SECRET LIFE OF ZOEY"" PREMIERE!
2) THE BUZZ ABOUT THE UPCOMING MOVIE
3) MOVIES AIRING THIS WEEK
4) BIG EVENT: A MARTINEZ SUNDAY
5) FUN AND GAMES

*************************************************************************

""THE SECRET LIFE OF ZOEY"" PREMIERE!

Take a sneak peek at Lifetime’s next exciting Original Movie, ""The Secret Life of Zoey"" [ http://www.lifetimetv.com/movies/info/move3195.html ], airing on Monday, August 19 at 9 pm et/pt. Zoey's mom thought she knew everything about her perfect teenage daughter. But when she realizes that her child is addicted to drugs, both of their worlds spin out of control. This dramatic film delves into the topic of teenage drug addiction and features stellar performers Mia Farrow, Andrew McCarthy and Julia Whelan, from TV's ""Once and Again."" Go behind the scenes with the cast [ http://www.lifetimetv.com/movies/originals/bio1.html ],
read real-life recovery stories of teen drug addicts [ http://www.lifetimetv.com/reallife/health/features/teen_addiction.html ], and learn how to keep your kids drug-free with 10 expert tips [ http://www.lifetimetv.com/reallife/health/features/drug_free.html ].

*************************************************************************

THE BUZZ ABOUT THE UPCOMING MOVIE

People are already talking about the sensitive subject of kids and drug addiction featured in ""The Secret Life of Zoey.""
Lifetimetv.com community member BELFAST BELLE writes:
""My belief is that I started using drugs to fit in and to cope with things that happened to me. My mom died when I was 10. I had to live away from my dad and brothers. Where I grew up I was sexually abused for years, but I didn't dare tell anyone. When I finally went to live with my dad and brothers, I had no self-esteem left. I experienced so much shame, and in my mind it seemed as if everyone knew what happened. Drugs helped me to feel OK and like I was a part of something. When my dad died, I was devastated. It threw me into a full-blown addiction. My drug use landed me in rehab, in debt and in strained relationships with my brothers. Thanks to the help of Narcotics Anonymous, I have been clean since December 28, 1991. I now have great relationships with my siblings. I love them more than they will ever know. I also have a beautiful seven-year-old daughter who has never seen her mother touch drugs. I don't have any desire to use, either -- just the desire to be the best pe
 rson I can be.""

Express yourself! Tell us your thoughts on ""The Secret Life of Zoey"" and let us know if addiction has affected your life. Go to our Message Boards at http://boards.lifetimetv.com/WebX?14@@.ee91dd6.

*************************************************************************

MOVIES AIRING THIS WEEK

""The Wrong Woman,"" premiering August 20 at 9 pm et/pt
Melanie is flirting with a married man -- her boss. When he turns up dead, she is framed for his murder! Will the victim's wife help save Melanie from jail? Starring ""The Division"" star Nancy McKeon [ http://www.lifetimetv.com/shows/ip/portraits/0023/0023_index.html ].
[ http://www.lifetimetv.com/movies/info/move2355.html ]

""Hit and Run,"" airing August 21 at 9 pm et/pt
Joanna is the ideal mother, wife and friend. But her ""perfect"" life is altered forever when she accidentally hits a young girl with her car and leaves the scene. What catches up with her first -- her conscience or the police? Starring ""The Division"" star Lisa Vidal
[ http://www.lifetimetv.com/shows/division/bios/cast_lisa.html ].
[ http://www.lifetimetv.com/movies/info/move2518.html ]

""Get to the Heart: The Barbara Mandrell Story,"" premiering August 22 at 9 pm et/pt
Barbara Mandrell plays herself in this inspiring autobiographical movie about the country-western singer's rise to fame and the car crash that nearly killed her. Also starring Dolly Parton and Kenny Rogers. Find out more about this Grammy-winning crooner [ http://www.lifetimetv.com/shows/ip/portraits/9837/9837_index.html ].
[ http://www.lifetimetv.com/movies/info/move3180.html ]

""Road Rage,"" airing August 23 at 9 pm et/pt
It's just another day on the freeway for Ellen Carson, until she innocently cuts off Eddie, a short-tempered delivery driver who is upset over recent deaths in his family. Then Ellen and her loved ones become the stalking targets of Eddie's violent wrath. Starring Yasmine Bleeth.
[ http://www.lifetimetv.com/movies/info/move3002.html ]

*************************************************************************

BIG EVENT: A MARTINEZ SUNDAY
Tune in on Sunday, August 25, for a day filled with movies showcasing heartthrob A Martinez, who stars in Lifetime's exciting new legal series, ""For the People"" [ http://www.lifetimetv.com/shows/ftpeople/index.html ].

""She-Devil,"" airing August 25 at 12 pm et/pt
When Ruth's husband, Bob, leaves her for another woman, Ruth devises a devious plot to ruin both their lives piece by piece. It's a face-off between Roseanne Barr and Meryl Streep!
[ http://www.lifetimetv.com/movies/info/move1455.html ]

""Manhunt: Search for the Night Stalker,"" airing August 25 at 2 pm et/pt
This true story recalls how famed serial killer Richard Ramirez terrorized Los Angeles for six months by murdering people in their own homes. See how the cops finally caught this vicious criminal.
[ http://www.lifetimetv.com/movies/info/move1881.html ]

""Sweet Dreams,"" airing August 25 at 4 pm et/pt
She wakes up from a coma and nothing is as it seems. Will she regain her memory and realize that her husband and his mistress are out to get her? Starring Tiffani-Amber Thiessen.
[ http://www.lifetimetv.com/movies/info/move2676.html ]

""Cruel Justice,"" airing August 25 at 6 pm et/pt
After his daughter's rapist is set free by the courts, a father seeks justice on his own terms.
[ http://www.lifetimetv.com/movies/info/move3023.html ]

***********************************************************************

FUN AND GAMES
Think you're ultimate film fanatic? Prove it! Play Cinema Sequence and see if you really know all the star facts and flick stats [ http://www.lifetimetv.com/movies/games/cinemaseq/index.html ].

***********************************************************************

SUBSCRIPTION INFORMATION FOR THE LIFETIME MOVIE NEWSLETTER

Please do not reply to this e-mail; it's automatically generated, and this mailbox is not read by anyone. Therefore you will not get a response. If you wish to be removed from the Lifetime Movie Newsletter mailing list, please send an e-mail to unsubscribe-movies@email.lifetimetv.com. If you are a My Lifetime member and wish to add to or modify your current newsletter preferences, please go to http://www.lifetimetv.com/cgi/edit_profile.cgi and change your subscription options. If you need to write to us, please do so at subscriptions@lifetimetv.com. Thank you.",ham,spam,TRAIN_01566.eml.txt,False
"Get your VIP Stock Alerts Now

payday









To unsubscribe please click here



  PennyStocks VIP
295 hwy 50
    Stateline, NV 89448







opertunitiestoday2.comP.O.Box 573 Milford, MI.  48381,has sent you this commercial email message, and may receive compensation for doing so.",ham,scam,TRAIN_02997.eml.txt,False
"Re: ALSA (almost) made easyOn Thu, 2002-08-29 at 01:50, Matthias Saou wrote:

> > Ah!  The mixer stuff was what made me look for an init script in the
> > first place, I didn't bother to check whether the existing stuff would
> > have worked with that.  Will try that out, you can assume silence ==
> > success :)
> 
> Well, from what I've tried, both the main and the PCM (at least) volume
> levels can be controlled either by ""alsamixer"" or the good old ""aumix"".

Cool, I'll try it out as well as the new RPMs tomorrow.

> > > >From what I can tell after only 2 days using it : ALSA rocks,
> > > >especially
> > > since having a full OSS compatibility results that it breaks nothing at
> > > all! :-)
> > 
> > Agreed.  Though with only 2 hours experience...
> 
> I guess/hope some other people from the list will try it out ;-)
> 
> Both problems you reported (libasound.so and wrong xine dependency) are now
> fixed in the current packages.

Thanks, that was quick!

-- 
\/ille Skyttä
ville.skytta at iki.fi


_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",ham,spam,TRAIN_03578.eml.txt,False
"LXDE session aborting immediately.Well, not really, but that is what the message says.  Actually, it says that the session lasted less than ten seconds, but who's counting.

This started happening last Monday night after doing a full-upgrade on my laptop, running Squeeze.

In reality:  If I click on OK (the only button available) then the session does indeed end and I am dropped back to a login window.  If I click the 'X' button, the same thing happens.  If I click the 'Minimize' button, however, the message just goes away (it does not appear in the task bar) and I can continue to work as if nothing had happened.

I thought that maybe I just had something messed up in some configuration file in my home directory, so I tried creating a new user to see if it still happened there.  It did.  That eliminates a personal config file from being the problem, but leaves me no closer to an answer.  Is anyone else using LXDE on Squeeze having this problem?

 Marc Shapiro
mshapiro_42@yahoo.com


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/497147.39102.qm@web55506.mail.re4.yahoo.com",ham,scam,TRAIN_03681.eml.txt,False
"Re: automate updates in LennyOn Sat, Apr 10, 2010 at 01:09:58PM +0300, Andrei Popescu wrote:
> On Sat,10.Apr.10, 11:38:08, Merciadri Luca wrote:
> > Andrei Popescu wrote:
> > >
> > > It doesn't matter. Mixing apt-get and aptitude is not a problem anymore.
> > >   
> > Sure? How can you state this? Any proof? I always thought that they were
> > incompatible.
> 
> I'm not sure what I can do to prove that something doesn't exist. I 
> could for example post the console output of:

I guess this was the big headach
 http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=411123
 


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/20100410104329.GA366@osamu.debian.net",ham,scam,TRAIN_03311.eml.txt,False
"TQ for your interest in ""Freelance home typing jobs.Part/full time...""From nobody Sun Sep 18 20:45:27 2016
Content-Type: text/plain ; charset=""utf-8""
Content-Transfer-Encoding: quoted-printable

We got ur email address from opt-in list,if its a mistake pls stop and=
 dont read on
sprry,tq
if no
Please read on
TQ

Part/Full-time.Work and get paid by us from anywhere.Flexible hours.Go=
od pay.No experience OK.Free training provided if needed.Interested pl=
ease now apply only to: tmhk99a@tm.net.my
pls dont email to hk99@pd.jaring.my",ham,spam,TRAIN_00060.eml.txt,False
"Re: [SOLVED] Debian-multimedia breaks mplayer .mov playback on
 Lenny?On Tue, Apr 20, 2010 at 12:00:11AM +0200, Clive McBarton wrote:
> I understand that point of view. But it is a point of view that will
> make people stay away from d-m (and pretty much all other repos for that
> matter).

So? If there is a problem with another repo infecting your system, the
best advice will be don't use it. Of course, you are free to ignore this
advice and try to fix it yourself.

-- 
Chris.
======


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/20100420120038.GC18101@fischer",ham,spam,TRAIN_03552.eml.txt,False
"Re: The future of ""nv"" driverOn 4/24/2010 5:11 AM, Sven Joachim wrote:
>> Except that Nvidia's drivers are still *much* better than ATI's drivers.
>
> Only the proprietary ones, and not everybody wants to taint their system
> with these non-free blobs.

I've never understood the use of the word ""taint"" in this context.

[Possibly private] Explanation?

MAA


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/4BD2C6CE.7090902@allums.com",ham,spam,TRAIN_00933.eml.txt,False
